num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S000059;01/01/2023;12:45:00;CALL. GOMEZ DE AVELLANEDA, 11;11;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;445424.879;4476066.333;S;NULL
2023S000059;01/01/2023;12:45:00;CALL. GOMEZ DE AVELLANEDA, 11;11;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445424.879;4476066.333;N;NULL
2023S000060;02/01/2023;8:50:00;CALL. SANTA ENGRACIA / CALL. JOSE MARAÑON;7;7;CHAMBERÍ;Colisión lateral;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440939.417;4475630.794;N;NULL
2023S000060;02/01/2023;8:50:00;CALL. SANTA ENGRACIA / CALL. JOSE MARAÑON;7;7;CHAMBERÍ;Colisión lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;440939.417;4475630.794;N;NULL
2023S000062;02/01/2023;9:00:00;GTA. PIRAMIDES / PASEO. IMPERIAL;2;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439341.107;4472513.175;N;NULL
2023S000062;02/01/2023;9:00:00;GTA. PIRAMIDES / PASEO. IMPERIAL;2;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439341.107;4472513.175;N;NULL
2023S000062;02/01/2023;9:00:00;GTA. PIRAMIDES / PASEO. IMPERIAL;2;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439341.107;4472513.175;N;NULL
2023S000064;02/01/2023;9:40:00;CALL. OCA / CALL. PINZON;54;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;437179.490;4471175.715;N;NULL
2023S000064;02/01/2023;9:40:00;CALL. OCA / CALL. PINZON;54;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437179.490;4471175.715;N;NULL
2023S000066;02/01/2023;10:30:00;AVDA. BUCARAMANGA / CALL. MANIZALES;2;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445990.842;4480379.687;N;NULL
2023S000066;02/01/2023;10:30:00;AVDA. BUCARAMANGA / CALL. MANIZALES;2;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445990.842;4480379.687;N;NULL
2023S000066;02/01/2023;10:30:00;AVDA. BUCARAMANGA / CALL. MANIZALES;2;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445990.842;4480379.687;N;NULL
2023S000067;02/01/2023;11:21:00;CALL. MAYOR, 45;45;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439883.568;4474170.456;N;NULL
2023S000067;02/01/2023;11:21:00;CALL. MAYOR, 45;45;1;CENTRO;Alcance;Despejado;Todo terreno;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439883.568;4474170.456;N;NULL
2023S000068;02/01/2023;11:30:00;CALL. VIA LUSITANA / PLAZA. HILANDERAS;98;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;437901.949;4469769.201;N;NULL
2023S000068;02/01/2023;11:30:00;CALL. VIA LUSITANA / PLAZA. HILANDERAS;98;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;437901.949;4469769.201;N;NULL
2023S000068;02/01/2023;11:30:00;CALL. VIA LUSITANA / PLAZA. HILANDERAS;98;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;437901.949;4469769.201;N;NULL
2023S000068;02/01/2023;11:30:00;CALL. VIA LUSITANA / PLAZA. HILANDERAS;98;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437901.949;4469769.201;N;NULL
2023S000069;02/01/2023;12:00:00;CALL. SIRIO / CALL. SIRIO;60;3;RETIRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443571.567;4473380.834;N;NULL
2023S000069;02/01/2023;12:00:00;CALL. SIRIO / CALL. SIRIO;60;3;RETIRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;NULL;NULL;443571.567;4473380.834;N;NULL
2023S000070;02/01/2023;11:09:00;CALL. VIA LUSITANA / CALL. FARO;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;438416.948;4470271.152;N;NULL
2023S000070;02/01/2023;11:09:00;CALL. VIA LUSITANA / CALL. FARO;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;438416.948;4470271.152;N;NULL
2023S000071;02/01/2023;12:15:00;CALL. CARTAGENA, 138;138;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442703.967;4477078.253;N;NULL
2023S000071;02/01/2023;12:15:00;CALL. CARTAGENA, 138;138;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442703.967;4477078.253;N;NULL
2023S000072;02/01/2023;12:25:00;A3 VIA SERVICIO KM 6 (SENTIDO MADRID);+00600E;14;MORATALAZ;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;445774.575;4471792.403;N;NULL
2023S000072;02/01/2023;12:25:00;A3 VIA SERVICIO KM 6 (SENTIDO MADRID);+00600E;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445774.575;4471792.403;N;NULL
2023S000073;02/01/2023;12:28:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;106;5;CHAMARTÍN;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;442414.439;4476670.956;N;NULL
2023S000073;02/01/2023;12:28:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;106;5;CHAMARTÍN;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;442414.439;4476670.956;N;NULL
2023S000073;02/01/2023;12:28:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;106;5;CHAMARTÍN;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442414.439;4476670.956;N;NULL
2023S000073;02/01/2023;12:28:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;106;5;CHAMARTÍN;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442414.439;4476670.956;N;NULL
2023S000073;02/01/2023;12:28:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;106;5;CHAMARTÍN;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442414.439;4476670.956;N;NULL
2023S000073;02/01/2023;12:28:00;CALL. PRINCIPE DE VERGARA / CALL. FRANCISCO SILVELA;106;5;CHAMARTÍN;Colisión fronto-lateral;Nublado;Turismo;Peatón;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;442414.439;4476670.956;N;NULL
2023S000074;02/01/2023;13:25:00;CALL. ALFONSO XII / PASEO. INFANTA ISABEL;1;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441507.912;4473188.041;N;NULL
2023S000074;02/01/2023;13:25:00;CALL. ALFONSO XII / PASEO. INFANTA ISABEL;1;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441507.912;4473188.041;N;NULL
2023S000074;02/01/2023;13:25:00;CALL. ALFONSO XII / PASEO. INFANTA ISABEL;1;3;RETIRO;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441507.912;4473188.041;N;NULL
2023S000074;02/01/2023;13:25:00;CALL. ALFONSO XII / PASEO. INFANTA ISABEL;1;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441507.912;4473188.041;N;NULL
2023S000075;02/01/2023;14:30:00;AVDA. MENENDEZ PELAYO, 77;77;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442562.296;4473519.072;N;NULL
2023S000075;02/01/2023;14:30:00;AVDA. MENENDEZ PELAYO, 77;77;3;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;442562.296;4473519.072;N;NULL
2023S000077;02/01/2023;15:20:00;CALL. RAFAEL FERNANDEZ HIJICOS, 34;34;13;PUENTE DE VALLECAS;Solo salida de la vía;NULL;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;446095.788;4471213.839;N;NULL
2023S000077;02/01/2023;15:20:00;CALL. RAFAEL FERNANDEZ HIJICOS, 34;34;13;PUENTE DE VALLECAS;Solo salida de la vía;NULL;Turismo;Conductor;De 70 a 74 años;Mujer;NULL;NULL;446095.788;4471213.839;N;NULL
2023S000078;02/01/2023;14:35:00;AUTOV. M-30, 07NL31;07NL31;4;SALAMANCA;Alcance;Nublado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;NULL;NULL;444068.702;4474721.567;N;NULL
2023S000078;02/01/2023;14:35:00;AUTOV. M-30, 07NL31;07NL31;4;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;444068.702;4474721.567;N;NULL
2023S000078;02/01/2023;14:35:00;AUTOV. M-30, 07NL31;07NL31;4;SALAMANCA;Alcance;Nublado;Turismo;Pasajero;De 10 a 14 años;Hombre;NULL;NULL;444068.702;4474721.567;N;NULL
2023S000078;02/01/2023;14:35:00;AUTOV. M-30, 07NL31;07NL31;4;SALAMANCA;Alcance;Nublado;Turismo;Pasajero;De 6 a 9 años;Hombre;NULL;NULL;444068.702;4474721.567;N;NULL
2023S000078;02/01/2023;14:35:00;AUTOV. M-30, 07NL31;07NL31;4;SALAMANCA;Alcance;Nublado;Turismo;Pasajero;Menor de 5 años;Hombre;NULL;NULL;444068.702;4474721.567;N;NULL
2023S000081;02/01/2023;15:40:00;GTA. FRANCISCO DE LAS CABEZAS / CALL. JUAN IGNACIO LUCA DE TENA;2;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445982.752;4477590.044;N;NULL
2023S000081;02/01/2023;15:40:00;GTA. FRANCISCO DE LAS CABEZAS / CALL. JUAN IGNACIO LUCA DE TENA;2;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Pasajero;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;445982.752;4477590.044;N;NULL
2023S000081;02/01/2023;15:40:00;GTA. FRANCISCO DE LAS CABEZAS / CALL. JUAN IGNACIO LUCA DE TENA;2;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;445982.752;4477590.044;N;NULL
2023S000083;02/01/2023;18:40:00;CALL. TOLEDO, 136;136;2;ARGANZUELA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439505.926;4472869.973;N;NULL
2023S000083;02/01/2023;18:40:00;CALL. TOLEDO, 136;136;2;ARGANZUELA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439505.926;4472869.973;N;NULL
2023S000085;02/01/2023;18:00:00;CALL. EMBAJADORES / AVDA. PLANETARIO;209;2;ARGANZUELA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 65 a 69 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;441434.397;4470918.947;N;NULL
2023S000085;02/01/2023;18:00:00;CALL. EMBAJADORES / AVDA. PLANETARIO;209;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441434.397;4470918.947;N;NULL
2023S000086;02/01/2023;15:15:00;PLAZA. PUERTA CERRADA, 4;4;1;CENTRO;Choque contra obstáculo fijo;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439884.291;4473922.061;N;NULL
2023S000087;02/01/2023;19:35:00;CALL. GRAN VIA, 42;42;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440162.693;4474648.178;N;NULL
2023S000087;02/01/2023;19:35:00;CALL. GRAN VIA, 42;42;1;CENTRO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440162.693;4474648.178;N;NULL
2023S000088;02/01/2023;18:15:00;AVDA. MARTIRES MARISTAS / CALL. ISLAS MARIANAS;34;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438769.744;4479228.014;N;NULL
2023S000090;02/01/2023;21:00:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;449010.863;4469604.755;N;NULL
2023S000090;02/01/2023;21:00:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;449010.863;4469604.755;N;NULL
2023S000090;02/01/2023;21:00:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;449010.863;4469604.755;N;NULL
2023S000090;02/01/2023;21:00:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;449010.863;4469604.755;N;NULL
2023S000091;02/01/2023;14:54:00;CALL. SOR ANGELA DE LA CRUZ, 2;2;6;TETUÁN;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 30 a 34 años;Mujer;NULL;NULL;441441.331;4478951.993;N;NULL
2023S000091;02/01/2023;14:54:00;CALL. SOR ANGELA DE LA CRUZ, 2;2;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441441.331;4478951.993;N;NULL
2023S000092;02/01/2023;18:00:00;CALL. REAL DE ARGANDA, 3;3;18;VILLA DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447300.523;4470081.858;N;NULL
2023S000092;02/01/2023;18:00:00;CALL. REAL DE ARGANDA, 3;3;18;VILLA DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;447300.523;4470081.858;N;NULL
2023S000092;02/01/2023;18:00:00;CALL. REAL DE ARGANDA, 3;3;18;VILLA DE VALLECAS;Alcance;NULL;Turismo;Pasajero;De 6 a 9 años;Mujer;NULL;NULL;447300.523;4470081.858;N;NULL
2023S000094;02/01/2023;18:05:00;GTA. MAR DE CRISTAL, 1;1;16;HORTALEZA;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445942.414;4480098.495;N;NULL
2023S000094;02/01/2023;18:05:00;GTA. MAR DE CRISTAL, 1;1;16;HORTALEZA;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;445942.414;4480098.495;N;NULL
2023S000095;02/01/2023;18:12:00;AVDA. FRANCISCO PI Y MARGALL / AVDA. BURGOS;110;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;443485.820;4482865.863;N;NULL
2023S000095;02/01/2023;18:12:00;AVDA. FRANCISCO PI Y MARGALL / AVDA. BURGOS;110;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;443485.820;4482865.863;N;NULL
2023S000095;02/01/2023;18:12:00;AVDA. FRANCISCO PI Y MARGALL / AVDA. BURGOS;110;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;443485.820;4482865.863;N;NULL
2023S000096;02/01/2023;21:04:00;AVDA. ANDALUCIA / CALL. ANOETA;60;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441137.640;4467178.079;N;NULL
2023S000096;02/01/2023;21:04:00;AVDA. ANDALUCIA / CALL. ANOETA;60;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;441137.640;4467178.079;N;NULL
2023S000097;02/01/2023;21:00:00;AVDA. ASTURIAS, 39;39;6;TETUÁN;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;441007.753;4480090.032;N;NULL
2023S000097;02/01/2023;21:00:00;AVDA. ASTURIAS, 39;39;6;TETUÁN;Atropello a persona;Despejado;Motocicleta > 125cc;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441007.753;4480090.032;N;NULL
2023S000097;02/01/2023;21:00:00;AVDA. ASTURIAS, 39;39;6;TETUÁN;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441007.753;4480090.032;N;NULL
2023S000098;02/01/2023;20:56:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442951.461;4471233.925;N;NULL
2023S000098;02/01/2023;20:56:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;442951.461;4471233.925;N;NULL
2023S000100;02/01/2023;22:20:00;CALL. SILVA / CALL. GRAN VIA;6;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440008.735;4474706.714;N;NULL
2023S000100;02/01/2023;22:20:00;CALL. SILVA / CALL. GRAN VIA;6;1;CENTRO;Alcance;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440008.735;4474706.714;N;NULL
2023S000100;02/01/2023;22:20:00;CALL. SILVA / CALL. GRAN VIA;6;1;CENTRO;Alcance;NULL;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;440008.735;4474706.714;N;NULL
2023S000102;02/01/2023;22:45:00;CALL. DOCTOR ESQUERDO / SAMARIA;119;3;RETIRO;Alcance;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Mujer;3;Ingreso superior a 24 horas;443188.840;4473778.854;N;NULL
2023S000102;02/01/2023;22:45:00;CALL. DOCTOR ESQUERDO / SAMARIA;119;3;RETIRO;Alcance;Despejado;Motocicleta > 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;443188.840;4473778.854;N;NULL
2023S000102;02/01/2023;22:45:00;CALL. DOCTOR ESQUERDO / SAMARIA;119;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443188.840;4473778.854;N;NULL
2023S000103;02/01/2023;22:10:00;CALL. ARTURO SORIA, 249;249;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443532.344;4479764.541;N;NULL
2023S000103;02/01/2023;22:10:00;CALL. ARTURO SORIA, 249;249;15;CIUDAD LINEAL;Caída;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443532.344;4479764.541;N;NULL
2023S000103;02/01/2023;22:10:00;CALL. ARTURO SORIA, 249;249;15;CIUDAD LINEAL;Caída;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;443532.344;4479764.541;N;NULL
2023S000105;03/01/2023;3:50:00;CALL. MAESTRO ARBOS, 29;29;2;ARGANZUELA;Vuelco;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440979.710;4471062.096;N;NULL
2023S000105;03/01/2023;3:50:00;CALL. MAESTRO ARBOS, 29;29;2;ARGANZUELA;Vuelco;Despejado;Furgoneta;Pasajero;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440979.710;4471062.096;N;NULL
2023S000106;03/01/2023;4:10:00;AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;445146.614;4481843.506;N;NULL
2023S000106;03/01/2023;4:10:00;AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445146.614;4481843.506;N;NULL
2023S000107;02/01/2023;8:15:00;CALL. MENDEZ ALVARO, 19;19;2;ARGANZUELA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441816.788;4472431.986;N;NULL
2023S000109;03/01/2023;9:30:00;CALL. ANDRES MELLADO, 83;83;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;439446.202;4476876.187;N;NULL
2023S000109;03/01/2023;9:30:00;CALL. ANDRES MELLADO, 83;83;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;439446.202;4476876.187;N;NULL
2023S000109;03/01/2023;9:30:00;CALL. ANDRES MELLADO, 83;83;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439446.202;4476876.187;N;NULL
2023S000110;03/01/2023;9:10:00;CALL. FERNANDEZ DE LA HOZ, 12;12;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441032.918;4475771.869;N;NULL
2023S000110;03/01/2023;9:10:00;CALL. FERNANDEZ DE LA HOZ, 12;12;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441032.918;4475771.869;N;NULL
2023S000111;03/01/2023;10:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;NULL;Autobús;Conductor;De 55 a 59 años;Hombre;NULL;NULL;444542.587;4475953.371;N;NULL
2023S000111;03/01/2023;10:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;NULL;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;444542.587;4475953.371;N;NULL
2023S000111;03/01/2023;10:00:00;CALL. ALCALA, 289;289;15;CIUDAD LINEAL;Alcance;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;444542.587;4475953.371;N;NULL
2023S000112;03/01/2023;9:00:00;CALL. PRINCIPAL, 1;1;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440497.600;4465041.972;N;NULL
2023S000113;03/01/2023;7:30:00;CALL. MULLER / CAPITAN BLANC;20;6;TETUÁN;Caída;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440794.208;4479637.217;N;NULL
2023S000113;03/01/2023;7:30:00;CALL. MULLER / CAPITAN BLANC;20;6;TETUÁN;Caída;Despejado;Ciclomotor;Pasajero;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440794.208;4479637.217;N;NULL
2023S000113;03/01/2023;7:30:00;CALL. MULLER / CAPITAN BLANC;20;6;TETUÁN;Caída;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440794.208;4479637.217;N;NULL
2023S000114;03/01/2023;9:35:00;CALL. LEGANITOS / PLAZA. ESPAÑA;30;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;439676.226;4474962.909;N;NULL
2023S000114;03/01/2023;9:35:00;CALL. LEGANITOS / PLAZA. ESPAÑA;30;1;CENTRO;Atropello a persona;Despejado;Furgoneta;Peatón;De 70 a 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;439676.226;4474962.909;N;NULL
2023S000115;03/01/2023;10:00:00;CALL. VILLAMANIN, 6;6;10;LATINA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;436494.112;4473281.509;N;NULL
2023S000115;03/01/2023;10:00:00;CALL. VILLAMANIN, 6;6;10;LATINA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;436494.112;4473281.509;N;NULL
2023S000115;03/01/2023;10:00:00;CALL. VILLAMANIN, 6;6;10;LATINA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;436494.112;4473281.509;N;NULL
